family,register,type,member,field,define,kind,of_field,bits,mask,value,description,rm_access,rm_reset,#,confidence,basis
CH32V205,I2C_OADDR1,I2C,I2C.OADDR1,ADD1_7,I2C_OADDR1_ADD1_7,field,,7:1,0xfe,,Interface Address,,,#,reference,evt(ch32v205.h)
CH32V205,I2C_OADDR1,I2C,I2C.OADDR1,ADD8,I2C_OADDR1_ADD8,field,,8,0x100,,Bit 8,,,#,reference,evt(ch32v205.h)
CH32V205,I2C_OADDR1,I2C,I2C.OADDR1,ADD9,I2C_OADDR1_ADD9,field,,9,0x200,,Bit 9,,,#,reference,evt(ch32v205.h)
CH32V205,I2C_OADDR1,I2C,I2C.OADDR1,ADD8_9,I2C_OADDR1_ADD8_9,field,,9:8,0x300,,Interface Address,,,#,reference,evt(ch32v205.h)
CH32V205,I2C_OADDR1,I2C,I2C.OADDR1,ADDMODE,I2C_OADDR1_ADDMODE,field,,15,0x8000,,Addressing Mode (Slave mode),RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_OADDR2,I2C,I2C.OADDR2,ENDUAL,I2C_OADDR2_ENDUAL,field,,0,0x1,,Dual addressing mode enable,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_OADDR2,I2C,I2C.OADDR2,ADD2,I2C_OADDR2_ADD2,field,,7:1,0xfe,,Interface address,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_RTR,I2C,I2C.RTR,TRISE,I2C_RTR_TRISE,field,,5:0,0x3f,,Maximum Rise Time in Fast/Standard mode (Master mode),RW,2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,SB,I2C_STAR1_SB,field,,0,0x1,,Start Bit (Master mode),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,ADDR,I2C_STAR1_ADDR,field,,1,0x2,,Address sent (master mode)/matched (slave mode),RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,BTF,I2C_STAR1_BTF,field,,2,0x4,,Byte Transfer Finished,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,ADD10,I2C_STAR1_ADD10,field,,3,0x8,,10-bit header sent (Master mode),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,STOPF,I2C_STAR1_STOPF,field,,4,0x10,,Stop detection (Slave mode),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,RXNE,I2C_STAR1_RXNE,field,,6,0x40,,Data Register not Empty (receivers),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,TXE,I2C_STAR1_TXE,field,,7,0x80,,Data Register Empty (transmitters),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,BERR,I2C_STAR1_BERR,field,,8,0x100,,Bus Error,RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,ARLO,I2C_STAR1_ARLO,field,,9,0x200,,Arbitration Lost (master mode),RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,AF,I2C_STAR1_AF,field,,10,0x400,,Acknowledge Failure,RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,OVR,I2C_STAR1_OVR,field,,11,0x800,,Overrun/Underrun,RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,PECERR,I2C_STAR1_PECERR,field,,12,0x1000,,PEC Error in reception,RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,TIMEOUT,I2C_STAR1_TIMEOUT,field,,14,0x4000,,Timeout or Tlow Error,RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR1,I2C,I2C.STAR1,SMBALERT,I2C_STAR1_SMBALERT,field,,15,0x8000,,SMBus Alert,RW0,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,MSL,I2C_STAR2_MSL,field,,0,0x1,,Master/Slave,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,BUSY,I2C_STAR2_BUSY,field,,1,0x2,,Bus Busy,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,TRA,I2C_STAR2_TRA,field,,2,0x4,,Transmitter/Receiver,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,GENCALL,I2C_STAR2_GENCALL,field,,4,0x10,,General Call Address (Slave mode),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,SMBDEFAULT,I2C_STAR2_SMBDEFAULT,field,,5,0x20,,SMBus Device Default Address (Slave mode),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,SMBHOST,I2C_STAR2_SMBHOST,field,,6,0x40,,SMBus Host Header (Slave mode),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,DUALF,I2C_STAR2_DUALF,field,,7,0x80,,Dual Flag (Slave mode),RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,I2C_STAR2,I2C,I2C.STAR2,PEC,I2C_STAR2_PEC,field,,15:8,0xff00,,Packet Error Checking Register,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,IWDG_CTLR,IWDG,IWDG.CTLR,KEY,IWDG_KEY,field,,15:0,0xffff,,"Key value (write only, read 0000h)",WO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,IWDG_PSCR,IWDG,IWDG.PSCR,PR_0,IWDG_PR_0,value,PR,0,0x1,1,Bit 0,,,#,reference,evt(ch32v205.h)
CH32V205,IWDG_PSCR,IWDG,IWDG.PSCR,PR_1,IWDG_PR_1,value,PR,1,0x2,2,Bit 1,,,#,reference,evt(ch32v205.h)
CH32V205,IWDG_PSCR,IWDG,IWDG.PSCR,PR_2,IWDG_PR_2,value,PR,2,0x4,4,Bit 2,,,#,reference,evt(ch32v205.h)
CH32V205,IWDG_PSCR,IWDG,IWDG.PSCR,PR,IWDG_PR,field,,2:0,0x7,,PR[2:0] (Prescaler divider),RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,IWDG_RLDR,IWDG,IWDG.RLDR,RL,IWDG_RL,field,,11:0,0xfff,,Watchdog counter reload value,RW,4095,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,IWDG_STATR,IWDG,IWDG.STATR,PVU,IWDG_PVU,field,,0,0x1,,Watchdog prescaler value update,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,IWDG_STATR,IWDG,IWDG.STATR,RVU,IWDG_RVU,field,,1,0x2,,Watchdog counter reload value update,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,BKIN_CFG_0,OPA_CFGR1_BKIN_CFG_0,value,BKIN_CFG,3,0x8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,BKIN_CFG_1,OPA_CFGR1_BKIN_CFG_1,value,BKIN_CFG,4,0x10,2,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,BKIN_CFG,OPA_CFGR1_BKIN_CFG,field,,4:3,0x18,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,RST_EN1,OPA_CFGR1_RST_EN1,field,,5,0x20,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,IE_OUT1,OPA_CFGR1_IE_OUT1,field,,8,0x100,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,IE_CNT1,OPA_CFGR1_IE_CNT1,field,,9,0x200,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,NMI_EN1,OPA_CFGR1_NMI_EN1,field,,10,0x400,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,STCFG1,OPA_CFGR1_STCFG1,field,,23:16,0xff0000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,SMPSEL1,OPA_CFGR1_SMPSEL1,field,,28,0x10000000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,POLLMD1,OPA_CFGR1_POLLMD1,field,,29,0x20000000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CFGR1,OPA,OPA.OPA_CFGR1,OPA_LOCK,OPA_CFGR1_OPA_LOCK,field,,31,0x80000000,,,RW,1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL1_NUM1,OPA_CTLR1_POLL1_NUM1,value,,,0x0,0,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,EN1,OPA_CTLR1_EN1,field,,0,0x1,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,MODE1_0,OPA_CTLR1_MODE1_0,value,MODE1,1,0x2,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,MODE1_1,OPA_CTLR1_MODE1_1,value,MODE1,2,0x4,2,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,MODE1,OPA_CTLR1_MODE1,field,,2:1,0x6,,,RW,3,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,PSEL1_0,OPA_CTLR1_PSEL1_0,value,PSEL1,3,0x8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,PSEL1_1,OPA_CTLR1_PSEL1_1,value,PSEL1,4,0x10,2,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,PSEL1,OPA_CTLR1_PSEL1,field,,4:3,0x18,,,RW,3,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,NSEL1,OPA_CTLR1_NSEL1,field,,5,0x20,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,PGA_SEL1_0,OPA_CTLR1_PGA_SEL1_0,value,PGA_SEL1,8,0x100,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,PGA_SEL1_1,OPA_CTLR1_PGA_SEL1_1,value,PGA_SEL1,9,0x200,2,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,PGA_SEL1,OPA_CTLR1_PGA_SEL1,field,,9:8,0x300,,,RW,3,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,FB_EN1,OPA_CTLR1_FB_EN1,field,,10,0x400,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,PGADIF1,OPA_CTLR1_PGADIF1,field,,11,0x800,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,HS1,OPA_CTLR1_HS1,field,,12,0x1000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_EN1,OPA_CTLR1_POLL_EN1,field,,16,0x10000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL1_NUM2,OPA_CTLR1_POLL1_NUM2,field,,17,0x20000,,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL1_NUM_0,OPA_CTLR1_POLL1_NUM_0,value,POLL1_NUM,17,0x20000,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL1_NUM3,OPA_CTLR1_POLL1_NUM3,field,,18,0x40000,,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL1_NUM_1,OPA_CTLR1_POLL1_NUM_1,value,POLL1_NUM,18,0x40000,2,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL1_NUM,OPA_CTLR1_POLL1_NUM,field,,18:17,0x60000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_SEL_0,OPA_CTLR1_POLL_SEL_0,value,POLL_SEL,19,0x80000,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_SEL_1,OPA_CTLR1_POLL_SEL_1,value,POLL_SEL,20,0x100000,2,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_SEL_2,OPA_CTLR1_POLL_SEL_2,value,POLL_SEL,21,0x200000,4,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_SEL,OPA_CTLR1_POLL_SEL,field,,21:19,0x380000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_SWSTRT,OPA_CTLR1_POLL_SWSTRT,field,,23,0x800000,,,WO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_CH1,OPA_CTLR1_POLL_CH1,field,,25:24,0x3000000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_CH2,OPA_CTLR1_POLL_CH2,field,,27:26,0xc000000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR1,OPA,OPA.OPA_CTLR1,POLL_CH3,OPA_CTLR1_POLL_CH3,field,,29:28,0x30000000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,EN2,OPA_CTLR2_EN2,field,,0,0x1,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,MODE2_0,OPA_CTLR2_MODE2_0,value,MODE2,1,0x2,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,MODE2_1,OPA_CTLR2_MODE2_1,value,MODE2,2,0x4,2,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,MODE2,OPA_CTLR2_MODE2,field,,2:1,0x6,,,RW,3,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,PSEL2,OPA_CTLR2_PSEL2,field,,3,0x8,,,RW,1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,NSEL2,OPA_CTLR2_NSEL2,field,,5,0x20,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,PGA_SEL2,OPA_CTLR2_PGA_SEL2,field,,9:8,0x300,,,RW,3,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,FB_EN2,OPA_CTLR2_FB_EN2,field,,10,0x400,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,PGADIF2,OPA_CTLR2_PGADIF2,field,,11,0x800,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_CTLR2,OPA,OPA.OPA_CTLR2,HS2,OPA_CTLR2_HS2,field,,12,0x1000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPA_KEY,OPA,OPA.OPA_KEY,OPA_KEY,OPA_OPA_KEY,field,,31:0,0xffffffff,,,RW,,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPCM_SR,OPA,OPA.OPCM_SR,IF_OUT_POLL_CH1,OPCM_SR_IF_OUT_POLL_CH1,field,,0,0x1,,,RW1Z,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPCM_SR,OPA,OPA.OPCM_SR,IF_OUT_POLL_CH2,OPCM_SR_IF_OUT_POLL_CH2,field,,1,0x2,,,RW1Z,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPCM_SR,OPA,OPA.OPCM_SR,IF_OUT_POLL_CH3,OPCM_SR_IF_OUT_POLL_CH3,field,,2,0x4,,,RW1Z,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,OPCM_SR,OPA,OPA.OPCM_SR,IF_POLL_OPA1,OPCM_SR_IF_POLL_OPA1,field,,4,0x10,,,RW1Z,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CSR,PWR,PWR.CSR,WUF,PWR_CSR_WUF,field,,0,0x1,,Wakeup Flag,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CSR,PWR,PWR.CSR,SBF,PWR_CSR_SBF,field,,1,0x2,,Standby Flag,RO,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CSR,PWR,PWR.CSR,PVDO,PWR_CSR_PVDO,field,,2,0x4,,PVD Output,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CSR,PWR,PWR.CSR,EWUP,PWR_CSR_EWUP,field,,8,0x100,,Enable WKUP pin,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE0,PWR_CTLR_PLS_MODE0,value,PLS,,0x0,0,PVD level 0,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,LPDS,PWR_CTLR_LPDS,field,,0,0x1,,Low-Power Deepsleep,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PDDS,PWR_CTLR_PDDS,field,,1,0x2,,Power Down Deepsleep,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,CWUF,PWR_CTLR_CWUF,field,,2,0x4,,Clear Wakeup Flag,RW1,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,CSBF,PWR_CTLR_CSBF,field,,3,0x8,,Clear Standby Flag,RW1,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PVDE,PWR_CTLR_PVDE,field,,4,0x10,,Power Voltage Detector Enable,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_0,PWR_CTLR_PLS_0,value,PLS,5,0x20,1,Bit 0,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE1,PWR_CTLR_PLS_MODE1,value,PLS,5,0x20,1,PVD level 1,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_1,PWR_CTLR_PLS_1,value,PLS,6,0x40,2,Bit 1,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE2,PWR_CTLR_PLS_MODE2,value,PLS,6,0x40,2,PVD level 2,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE3,PWR_CTLR_PLS_MODE3,value,PLS,6:5,0x60,3,PVD level 3,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_2,PWR_CTLR_PLS_2,value,PLS,7,0x80,4,Bit 2,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE4,PWR_CTLR_PLS_MODE4,value,PLS,7,0x80,4,PVD level 4,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE5,PWR_CTLR_PLS_MODE5,value,PLS,,0xa0,5,PVD level 5,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE6,PWR_CTLR_PLS_MODE6,value,PLS,7:6,0xc0,6,PVD level 6,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS,PWR_CTLR_PLS,field,,7:5,0xe0,,PLS[2:0] bits (PVD Level Selection),RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE7,PWR_CTLR_PLS_MODE7,field,,7:5,0xe0,,PVD level 7,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,DBP,PWR_CTLR_DBP,field,,8,0x100,,Disable Backup Domain write protection,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,FLASH_LP_REG,PWR_CTLR_FLASH_LP_REG,field,,9,0x200,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,FLASH_LP_0,PWR_CTLR_FLASH_LP_0,value,FLASH_LP,10,0x400,1,,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,FLASH_LP_1,PWR_CTLR_FLASH_LP_1,value,FLASH_LP,11,0x800,2,,,,#,reference,evt(ch32v205.h)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,FLASH_LP,PWR_CTLR_FLASH_LP,field,,11:10,0xc00,,FLASH_LP [1:0],RW,1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,AUTO_LDO_EC,PWR_CTLR_AUTO_LDO_EC,field,,12,0x1000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,LDO_EC,PWR_CTLR_LDO_EC,field,,13,0x2000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,R4KSTY,PWR_CTLR_R4KSTY,field,,16,0x10000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,R28KSTY,PWR_CTLR_R28KSTY,field,,17,0x20000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,R4KVBAT,PWR_CTLR_R4KVBAT,field,,18,0x40000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,R28KVBAT,PWR_CTLR_R28KVBAT,field,,19,0x80000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,PWR_CTLR,PWR,PWR.CTLR,RAMLV,PWR_RAMLV,field,,20,0x100000,,,RW,0,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)
CH32V205,QSPI_ABR,QSPI,QSPI.ABR,ALTERNATE,QSPI_ABR_ALTERNATE,field,,31:0,0xffffffff,,,,,#,reference,evt(ch32v205.h)
CH32V205,QSPI_AR,QSPI,QSPI.AR,ADDR,QSPI_AR_ADDR,field,,31:0,0xffffffff,,,,,#,reference,evt(ch32v205.h)
CH32V205,QSPI_CCR,QSPI,QSPI.CCR,INSTRUCTION_0,QSPI_CCR_INSTRUCTION_0,value,INSTRUCTION,0,0x1,1,,,,#,reference,evt(ch32v205.h)
CH32V205,QSPI_CCR,QSPI,QSPI.CCR,INSTRUCTION_1,QSPI_CCR_INSTRUCTION_1,value,INSTRUCTION,1,0x2,2,,,,#,reference,evt(ch32v205.h)
CH32V205,QSPI_CCR,QSPI,QSPI.CCR,INSTRUCTION_2,QSPI_CCR_INSTRUCTION_2,value,INSTRUCTION,2,0x4,4,,,,#,reference,evt(ch32v205.h)
CH32V205,QSPI_CCR,QSPI,QSPI.CCR,INSTRUCTION_3,QSPI_CCR_INSTRUCTION_3,value,INSTRUCTION,3,0x8,8,,,,#,reference,evt(ch32v205.h)
CH32V205,QSPI_CCR,QSPI,QSPI.CCR,INSTRUCTION_4,QSPI_CCR_INSTRUCTION_4,value,INSTRUCTION,4,0x10,16,,,,#,reference,evt(ch32v205.h)
