family,type,register,offset,width_bits,count,rm_register,rm_reset,rm_address_check,#,confidence,basis
CH32V407,CAN,sFilterRegister[13].FR2,0x2ac,32,1,,X,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,CAN_FIFOMailBox,RXMIR,0x000,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_FIFOMailBox,RXMDTR,0x004,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_FIFOMailBox,RXMDLR,0x008,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_FIFOMailBox,RXMDHR,0x00c,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_FilterRegister,FR1,0x000,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_FilterRegister,FR2,0x004,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_TxMailBox,TXMIR,0x000,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_TxMailBox,TXMDTR,0x004,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_TxMailBox,TXMDLR,0x008,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CAN_TxMailBox,TXMDHR,0x00c,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,CRC,DATAR,0x000,32,1,CRC_DATAR,0xFFFFFFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,CRC,IDATAR,0x004,8,1,CRC_IDATAR,0x00,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,CRC,CTLR,0x008,32,1,CRC_CTLR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,CTLR,0x000,32,1,DAC_CTLR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,SWTR,0x004,32,1,DAC_SWTR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,R12BDHR1,0x008,32,1,DAC_R12BDHR1,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,L12BDHR1,0x00c,32,1,DAC_L12BDHR1,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,R8BDHR1,0x010,32,1,DAC_R8BDHR1,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,R12BDHR2,0x014,32,1,DAC_R12BDHR2,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,L12BDHR2,0x018,32,1,DAC_L12BDHR2,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,R8BDHR2,0x01c,32,1,DAC_R8BDHR2,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,RD12BDHR,0x020,32,1,DAC_RD12BDHR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,LD12BDHR,0x024,32,1,DAC_LD12BDHR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,RD8BDHR,0x028,32,1,DAC_RD8BDHR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,DOR1,0x02c,32,1,DAC_DOR1,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DAC,DOR2,0x030,32,1,DAC_DOR2,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,DMA,INTFR,0x000,32,1,,0x00000000,ok:2,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DMA,INTFCR,0x004,32,1,,0x00000000,ok:2,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DMA_Channel,CFGR,0x000,32,1,,0x00000000,ok:24,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DMA_Channel,CNTR,0x004,32,1,,0x00000000,ok:24,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DMA_Channel,PADDR,0x008,32,1,,0x00000000,ok:24,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DMA_Channel,MADDR,0x00c,32,1,,0x00000000,ok:24,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,CR0,0x000,8,1,,0x00,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,CR1,0x001,8,1,,0x06,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,IER,0x002,8,1,,0x00,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,ROW_NUM,0x004,16,1,,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,COL_NUM,0x006,16,1,,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,DMA_BUF0,0x008,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,DMA_BUF1,0x00c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,IFR,0x010,8,1,,0x00,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,STATUS,0x011,8,1,,0x00,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,ROW_CNT,0x014,16,1,,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,HOFFCNT,0x018,16,1,,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,VST,0x01a,16,1,,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,CAPCNT,0x01c,16,1,,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,VLINE,0x01e,16,1,,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,DVP,DR,0x020,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACCR,0x000,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACFFR,0x004,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACHTHR,0x008,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACHTLR,0x00c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACMIIAR,0x010,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACMIIDR,0x014,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACFCR,0x018,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACVLANTR,0x01c,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,ETH,MACRWUFFR,0x028,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACPMTCSR,0x02c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACSR,0x038,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACIMR,0x03c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA0HR,0x040,32,1,,0x8000FFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA0LR,0x044,32,1,,0xFFFFFFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA1HR,0x048,32,1,,0x0000FFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA1LR,0x04c,32,1,,0xFFFFFFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA2HR,0x050,32,1,,0x0000FFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA2LR,0x054,32,1,,0xFFFFFFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA3HR,0x058,32,1,,0x0000FFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MACA3LR,0x05c,32,1,,0xFFFFFFFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PHY_CR,0x080,32,1,,0x40000001,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,CHKSUM_CR,0x084,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,ETH,IP_PDR,0x088,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,ETH,CHKSUM_HR,0x08c,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,ETH,CHKSUM_PR,0x090,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,ETH,MMCCR,0x100,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCRIR,0x104,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCTIR,0x108,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCRIMR,0x10c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCTIMR,0x110,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCTGFSCCR,0x14c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCTGFMSCCR,0x150,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCTGFCR,0x168,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCRFCECR,0x194,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCRFAECR,0x198,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCRAFCR,0x19c,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,ETH,STATE,0x1a0,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,MMCRGUFCR,0x1c4,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTSCR,0x700,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPSSIR,0x704,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTSHR,0x708,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTSLR,0x70c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTSHUR,0x710,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTSLUR,0x714,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTSAR,0x718,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTTHR,0x71c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,PTPTTLR,0x720,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMABMR,0x1000,32,1,,0x00000001,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMATPDR,0x1004,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMARPDR,0x1008,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMARDLAR,0x100c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMATDLAR,0x1010,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMASR,0x1014,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMAOMR,0x1018,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMAIER,0x101c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMAMFBOCR,0x1020,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMACHTDR,0x1048,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMACHRDR,0x104c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMACHTBAR,0x1050,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,ETH,DMACHRBAR,0x1054,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,EXTEN,EXTEN_CTR,0x000,32,1,,0x00000440,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,EXTI,INTENR,0x000,32,1,EXTI_INTENR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,EXTI,EVENR,0x004,32,1,EXTI_EVENR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,EXTI,RTENR,0x008,32,1,EXTI_RTENR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,EXTI,FTENR,0x00c,32,1,EXTI_FTENR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,EXTI,SWIEVR,0x010,32,1,EXTI_SWIEVR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,EXTI,INTFR,0x014,32,1,EXTI_INTFR,0x0000XXXX,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,ACTLR,0x000,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,FLASH,KEYR,0x004,32,1,FLASH_KEYR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,OBKEYR,0x008,32,1,FLASH_OBKEYR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,STATR,0x00c,32,1,FLASH_STATR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,CTLR,0x010,32,1,FLASH_CTLR,0x02008080,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,ADDR,0x014,32,1,FLASH_ADDR,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,OBR,0x01c,32,1,FLASH_OBR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,WPR,0x020,32,1,FLASH_WPR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FLASH,MODEKEYR,0x024,32,1,FLASH_MODEKEYR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,FSMC_Bank1,BTCR,0x000,32,8,,,,#,reference,evt(ch32v4x7.h)
CH32V407,FSMC_Bank1E,BWTR,0x000,32,7,,,,#,reference,evt(ch32v4x7.h)
CH32V407,FSMC_Bank2,PCR2,0x000,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,FSMC_Bank2,SR2,0x004,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,FSMC_Bank2,PMEM2,0x008,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,FSMC_Bank2,PATT2,0x00c,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,FSMC_Bank2,ECCR2,0x014,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,GPIO,CFGLR,0x000,32,1,,0x44444444,ok:5,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,GPIO,CFGHR,0x004,32,1,,0x44444444,ok:5,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,GPIO,INDR,0x008,32,1,GPIOx_INDR,0x0000XXXX,ok:5,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,GPIO,OUTDR,0x00c,32,1,GPIOx_OUTDR,0x00000000,ok:5,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,GPIO,BSHR,0x010,32,1,GPIOx_BSHR,0x00000000,ok:5,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,GPIO,BCR,0x014,32,1,GPIOx_BCR,0x00000000,ok:5,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,GPIO,LCKR,0x018,32,1,GPIOx_LCKR,0x00000000,ok:5,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,CTLR1,0x000,16,1,I2C_CTLR1,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,CTLR2,0x004,16,1,I2C_CTLR2,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,OADDR1,0x008,16,1,I2C_OADDR1,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,OADDR2,0x00c,16,1,I2C_OADDR2,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,DATAR,0x010,16,1,I2C_DATAR,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,STAR1,0x014,16,1,I2C_STAR1,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,STAR2,0x018,16,1,I2C_STAR2,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,CKCFGR,0x01c,16,1,I2C_CKCFGR,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I2C,RTR,0x020,16,1,I2C_RTR,0x0002,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,CTLR,0x000,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,CFGR,0x004,32,1,,0x00000040,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,RDBR,0x010,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,I3C,TDBR,0x018,32,1,,,,#,reference,evt(ch32v4x7.h)
CH32V407,I3C,IBIDR,0x020,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,RESET,0x02c,32,1,,0x03000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,STATR,0x030,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,STATER,0x034,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,RMR,0x040,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,EVR,0x050,32,1,,0x00000003,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,INTENR,0x054,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,CEVR,0x058,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,DEVR0,0x060,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,DEVR1,0x064,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,DEVR2,0x068,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,DEVR3,0x06c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,DEVR4,0x070,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,TIMINGR0,0x0a0,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,TIMINGR1,0x0a4,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,TIMINGR2,0x0a8,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,I3C,GETMDSR,0x0d0,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,IWDG,CTLR,0x000,32,1,IWDG_CTLR,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,IWDG,PSCR,0x004,32,1,IWDG_PSCR,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,IWDG,RLDR,0x008,32,1,IWDG_RLDR,0x0FFF,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,IWDG,STATR,0x00c,32,1,IWDG_STATR,0x0000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm(CH32V407RM.PDF)+rm-address(CH32V407RM.PDF)
CH32V407,LTDC,SSCR,0x000,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,LTDC,BPCR,0x004,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
CH32V407,LTDC,AWCR,0x008,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v4x7.h)+rm-address(CH32V407RM.PDF)
