series,selector,register,bits,value,peripheral,role,signal,pad,port,gpio,#,confidence,basis
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,4,TIM1,ETR,TIM1_ETR,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,BKIN,TIM1_BKIN,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,CH1,TIM1_CH1,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,CH1N,TIM1_CH1N,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,CH2,TIM1_CH2,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,CH2N,TIM1_CH2N,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,CH3,TIM1_CH3,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,CH3N,TIM1_CH3N,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,CH4,TIM1_CH4,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,5,TIM1,ETR,TIM1_ETR,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,0,TIM2,CH1_ETR,TIM2_CH1_ETR,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,0,TIM2,CH2,TIM2_CH2,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,0,TIM2,CH3,TIM2_CH3,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,0,TIM2,CH4,TIM2_CH4,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,1,TIM2,CH2,TIM2_CH2,PB3,B,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,1,TIM2,CH3,TIM2_CH3,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,1,TIM2,CH4,TIM2_CH4,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,2,TIM2,CH1_ETR,TIM2_CH1_ETR,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,2,TIM2,CH2,TIM2_CH2,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,2,TIM2,CH3,TIM2_CH3,PB10,B,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,2,TIM2,CH4,TIM2_CH4,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,3,TIM2,CH2,TIM2_CH2,PB3,B,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,3,TIM2,CH3,TIM2_CH3,PB10,B,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,3,TIM2,CH4,TIM2_CH4,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,4,TIM2,CH1_ETR,TIM2_CH1_ETR,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,4,TIM2,CH2,TIM2_CH2,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,4,TIM2,CH4,TIM2_CH4,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,5,TIM2,CH1_ETR,TIM2_CH1_ETR,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,5,TIM2,CH2,TIM2_CH2,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,5,TIM2,CH4,TIM2_CH4,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,7,TIM2,CH1_ETR,TIM2_CH1_ETR,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,7,TIM2,CH2,TIM2_CH2,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,7,TIM2,CH3,TIM2_CH3,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim2-rm,PCFR1|PCFR2,PCFR1:8;PCFR1:9;PCFR2:21,7,TIM2,CH4,TIM2_CH4,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim3-rm,PCFR1,PCFR1:10,0,TIM3,CH1,TIM3_CH1,PA6,A,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim3-rm,PCFR1,PCFR1:10,0,TIM3,CH2,TIM3_CH2,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim3-rm,PCFR1,PCFR1:10,0,TIM3,CH3,TIM3_CH3,PB0,B,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim3-rm,PCFR1,PCFR1:10,0,TIM3,CH4,TIM3_CH4,PB1,B,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim3-rm,PCFR1,PCFR1:10,1,TIM3,CH2,TIM3_CH2,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim3-rm,PCFR1,PCFR1:10,1,TIM3,CH3,TIM3_CH3,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim3-rm,PCFR1,PCFR1:10,1,TIM3,CH4,TIM3_CH4,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim4-rm,PCFR1,PCFR1:12,0,TIM4,CH1,TIM4_CH1,PB6,B,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim4-rm,PCFR1,PCFR1:12,0,TIM4,CH2,TIM4_CH2,PB7,B,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim4-rm,PCFR1,PCFR1:12,0,TIM4,CH3,TIM4_CH3,PB8,B,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-tim4-rm,PCFR1,PCFR1:12,1,TIM4,CH1,TIM4_CH1,PB10,B,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim4-rm,PCFR1,PCFR1:12,1,TIM4,CH2,TIM4_CH2,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-tim4-rm,PCFR1,PCFR1:12,1,TIM4,CH3,TIM4_CH3,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,0,USART1,CTS,USART1_CTS,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,0,USART1,RTS,USART1_RTS,PA12,A,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,1,USART1,CTS,USART1_CTS,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,1,USART1,RTS,USART1_RTS,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,1,USART1,RX,USART1_RX,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,1,USART1,TX,USART1_TX,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,2,USART1,CK,USART1_CK,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,2,USART1,CTS,USART1_CTS,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,2,USART1,RTS,USART1_RTS,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,2,USART1,RX,USART1_RX,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,2,USART1,TX,USART1_TX,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,3,USART1,CK,USART1_CK,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,3,USART1,CTS,USART1_CTS,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,3,USART1,RTS,USART1_RTS,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,3,USART1,RX,USART1_RX,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,3,USART1,TX,USART1_TX,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,4,USART1,CK,USART1_CK,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,4,USART1,CTS,USART1_CTS,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,4,USART1,RTS,USART1_RTS,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,4,USART1,TX,USART1_TX,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,5,USART1,CK,USART1_CK,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,5,USART1,CTS,USART1_CTS,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,5,USART1,RTS,USART1_RTS,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart1-rm,PCFR1|PCFR2,PCFR1:2;PCFR2:19;PCFR2:20,5,USART1,RX,USART1_RX,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,0,USART2,CK,USART2_CK,PA4,A,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,0,USART2,CTS,USART2_CTS,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,0,USART2,RTS,USART2_RTS,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,0,USART2,RX,USART2_RX,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,0,USART2,TX,USART2_TX,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,2,USART2,CK,USART2_CK,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,2,USART2,CTS,USART2_CTS,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,2,USART2,RTS,USART2_RTS,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,2,USART2,RX,USART2_RX,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,2,USART2,TX,USART2_TX,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,3,USART2,CK,USART2_CK,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,3,USART2,CTS,USART2_CTS,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,3,USART2,RTS,USART2_RTS,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,3,USART2,RX,USART2_RX,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart2-rm,PCFR1|PCFR2,PCFR1:3;PCFR2:18,3,USART2,TX,USART2_TX,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart3-rm,PCFR1,PCFR1:4;PCFR1:5,0,USART3,RX,USART3_RX,PB11,B,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart3-rm,PCFR1,PCFR1:4;PCFR1:5,0,USART3,TX,USART3_TX,PB10,B,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart4-rm,PCFR2,PCFR2:16,0,USART4,CTS,USART4_CTS,PB3,B,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart4-rm,PCFR2,PCFR2:16,0,USART4,RX,USART4_RX,PB1,B,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart4-rm,PCFR2,PCFR2:16,0,USART4,TX,USART4_TX,PB0,B,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32M103,afio-usart4-rm,PCFR2,PCFR2:16,1,USART4,CK,USART4_CK,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart4-rm,PCFR2,PCFR2:16,1,USART4,CTS,USART4_CTS,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart4-rm,PCFR2,PCFR2:16,1,USART4,RX,USART4_RX,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32M103,afio-usart4-rm,PCFR2,PCFR2:16,1,USART4,TX,USART4_TX,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-adc-etrginj-remap,PCFR1,PCFR1:18,0,ADC1,IETR,ADC_IETR,PD1,D,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-adc-etrginj-remap,PCFR1,PCFR1:18,1,ADC1,IETR,ADC_IETR,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-adc-etrgreg-remap,PCFR1,PCFR1:19,0,ADC1,IN4,ADC_IN4,PD3,D,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-adc-etrgreg-remap,PCFR1,PCFR1:19,0,ADC1,RETR,ADC_RETR,PD3,D,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-adc-etrgreg-remap,PCFR1,PCFR1:19,1,ADC1,RETR,ADC_RETR,PC2,C,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-i2c1-remap,PCFR1,PCFR1:3;PCFR1:4;PCFR1:5,0,I2C1,SCL,I2C_SCL,PC2,C,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-i2c1-remap,PCFR1,PCFR1:3;PCFR1:4;PCFR1:5,0,I2C1,SDA,I2C_SDA,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-i2c1-remap,PCFR1,PCFR1:3;PCFR1:4;PCFR1:5,1,I2C1,SCL,I2C_SCL,PD1,D,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-i2c1-remap,PCFR1,PCFR1:3;PCFR1:4;PCFR1:5,1,I2C1,SDA,I2C_SDA,PD0,D,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-i2c1-remap,PCFR1,PCFR1:3;PCFR1:4;PCFR1:5,2,I2C1,SCL,I2C_SCL,PC5,C,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-i2c1-remap,PCFR1,PCFR1:3;PCFR1:4;PCFR1:5,2,I2C1,SDA,I2C_SDA,PC6,C,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-i2c1-remap,PCFR1,PCFR1:3;PCFR1:4;PCFR1:5,4,I2C1,SDA,I2C_SDA,PD1,D,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,0,SPI1,MISO,SPI_MISO,PC7,C,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,0,SPI1,MOSI,SPI_MOSI,PC6,C,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,0,SPI1,NSS,SPI_NSS,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,0,SPI1,SCK,SPI_SCK,PC5,C,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,1,SPI1,MISO,SPI_MISO,PC7,C,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,1,SPI1,MOSI,SPI_MOSI,PC6,C,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,1,SPI1,NSS,SPI_NSS,PC0,C,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,1,SPI1,SCK,SPI_SCK,PC5,C,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,2,SPI1,MOSI,SPI_MOSI,PD3,D,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,2,SPI1,NSS,SPI_NSS,PC4,C,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,2,SPI1,SCK,SPI_SCK,PD2,D,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,3,SPI1,MOSI,SPI_MOSI,PC0,C,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,4,SPI1,MISO,SPI_MISO,PD5,D,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,4,SPI1,MOSI,SPI_MOSI,PD6,D,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,4,SPI1,NSS,SPI_NSS,PD3,D,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,4,SPI1,SCK,SPI_SCK,PD4,D,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,5,SPI1,MOSI,SPI_MOSI,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,5,SPI1,NSS,SPI_NSS,PC1,C,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,5,SPI1,SCK,SPI_SCK,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,6,SPI1,MISO,SPI_MISO,PC7,C,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1;PCFR1:2,6,SPI1,NSS,SPI_NSS,PC4,C,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,BKIN,TIM1_BKIN,PC2,C,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,CH1,TIM1_CH1,PD2,D,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,CH1N,TIM1_CH1N,PD0,D,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,CH2,TIM1_CH2,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,CH2N,TIM1_CH2N,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,CH3,TIM1_CH3,PC3,C,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,CH3N,TIM1_CH3N,PD1,D,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V002,afio-tim1-remap,PCFR1,PCFR1:10;PCFR1:11;PCFR1:12;PCFR1:13,0,TIM1,CH4,TIM1_CH4,PC4,C,4,#,reference,candidates(datasheet-pin-table-default:en)
