family,block,type,register,address,offset,width_bits,count,#,confidence,basis
CH32M030,TIM3,TIM,TIM1_CH7CVR,0x40000460,0x060,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM3,TIM,TIM1_CH8CVR,0x40000464,0x064,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,WWDG,WWDG,CTLR,0x40002c00,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,WWDG,WWDG,CFGR,0x40002c04,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,WWDG,WWDG,STATR,0x40002c08,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,CTLR1,0x40005400,0x000,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,CTLR2,0x40005404,0x004,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,OADDR1,0x40005408,0x008,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,OADDR2,0x4000540c,0x00c,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,DATAR,0x40005410,0x010,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,STAR1,0x40005414,0x014,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,STAR2,0x40005418,0x018,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,I2C1,I2C,CKCFGR,0x4000541c,0x01c,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,PWR,PWR,CTLR,0x40007000,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,PWR,PWR,AWUCSR,0x40007008,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,PWR,PWR,AWUWR,0x4000700c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,AFIO,AFIO,PCFR1,0x40010004,0x004,32,1,#,reference,evt(ch32m030.h)+rm(CH32M030RM.PDF)
CH32M030,AFIO,AFIO,EXTICR,0x40010008,0x008,32,1,#,reference,evt(ch32m030.h)
CH32M030,EXTI,EXTI,INTENR,0x40010400,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,EXTI,EXTI,EVENR,0x40010404,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,EXTI,EXTI,RTENR,0x40010408,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,EXTI,EXTI,FTENR,0x4001040c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,EXTI,EXTI,SWIEVR,0x40010410,0x010,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,EXTI,EXTI,INTFR,0x40010414,0x014,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOA,GPIO,CFGLR,0x40010800,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOA,GPIO,CFGHR,0x40010804,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOA,GPIO,INDR,0x40010808,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOA,GPIO,OUTDR,0x4001080c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOA,GPIO,BSHR,0x40010810,0x010,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOA,GPIO,BCR,0x40010814,0x014,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOA,GPIO,LCKR,0x40010818,0x018,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOB,GPIO,CFGLR,0x40010c00,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOB,GPIO,CFGHR,0x40010c04,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOB,GPIO,INDR,0x40010c08,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOB,GPIO,OUTDR,0x40010c0c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOB,GPIO,BSHR,0x40010c10,0x010,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOB,GPIO,BCR,0x40010c14,0x014,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOB,GPIO,LCKR,0x40010c18,0x018,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOC,GPIO,CFGLR,0x40011000,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOC,GPIO,CFGHR,0x40011004,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOC,GPIO,INDR,0x40011008,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOC,GPIO,OUTDR,0x4001100c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOC,GPIO,BSHR,0x40011010,0x010,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOC,GPIO,BCR,0x40011014,0x014,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,GPIOC,GPIO,LCKR,0x40011018,0x018,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,STATR,0x40012400,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,CTLR1,0x40012404,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,CTLR2,0x40012408,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,SAMPTR1,0x4001240c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,SAMPTR2,0x40012410,0x010,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IOFR1,0x40012414,0x014,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IOFR2,0x40012418,0x018,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IOFR3,0x4001241c,0x01c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IOFR4,0x40012420,0x020,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,WDHTR,0x40012424,0x024,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,WDLTR,0x40012428,0x028,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,RSQR1,0x4001242c,0x02c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,RSQR2,0x40012430,0x030,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,RSQR3,0x40012434,0x034,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,ISQR,0x40012438,0x038,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IDATAR1,0x4001243c,0x03c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IDATAR2,0x40012440,0x040,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IDATAR3,0x40012444,0x044,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,IDATAR4,0x40012448,0x048,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,RDATAR,0x4001244c,0x04c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,CTLR3,0x40012450,0x050,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,WDTR1,0x40012454,0x054,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,WDTR2,0x40012458,0x058,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,AVGTR,0x4001245c,0x05c,32,1,#,reference,evt(ch32m030.h)
CH32M030,ADC1,ADC,DLYR,0x40012460,0x060,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,AVGDR,0x40012464,0x064,32,1,#,reference,evt(ch32m030.h)
CH32M030,ADC1,ADC,RDATAR2,0x40012468,0x068,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,RDATAR3,0x4001246c,0x06c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,ADC1,ADC,RDATAR4,0x40012470,0x070,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CTLR1,0x40012c00,0x000,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CTLR2,0x40012c04,0x004,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,SMCFGR,0x40012c08,0x008,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,DMAINTENR,0x40012c0c,0x00c,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,INTFR,0x40012c10,0x010,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,SWEVGR,0x40012c14,0x014,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CHCTLR1,0x40012c18,0x018,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CHCTLR2,0x40012c1c,0x01c,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CCER,0x40012c20,0x020,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CNT,0x40012c24,0x024,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,PSC,0x40012c28,0x028,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,ATRLR,0x40012c2c,0x02c,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,RPTCR,0x40012c30,0x030,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CH1CVR,0x40012c34,0x034,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CH2CVR,0x40012c38,0x038,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CH3CVR,0x40012c3c,0x03c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,CH4CVR,0x40012c40,0x040,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,BDTR,0x40012c44,0x044,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,TIM2_DTCR,0x40012c44,0x044,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,DMACFGR,0x40012c48,0x048,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,DMAADR,0x40012c4c,0x04c,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,TIM1_AUX1,0x40012c50,0x050,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,TIM1_AUX2,0x40012c54,0x054,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,TIM1_CH5CVR,0x40012c58,0x058,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,TIM1_CH6CVR,0x40012c5c,0x05c,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,TIM1_CH7CVR,0x40012c60,0x060,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,TIM1,TIM,TIM1_CH8CVR,0x40012c64,0x064,16,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,CTLR1,0x40013000,0x000,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,CTLR2,0x40013004,0x004,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,STATR,0x40013008,0x008,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,DATAR,0x4001300c,0x00c,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,CRCR,0x40013010,0x010,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,RCRCR,0x40013014,0x014,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,TCRCR,0x40013018,0x018,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,SPI1,SPI,HSCR,0x40013024,0x024,16,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,USART1,USART,STATR,0x40013800,0x000,16,1,#,reference,evt(ch32m030.h)
CH32M030,USART1,USART,DATAR,0x40013804,0x004,16,1,#,reference,evt(ch32m030.h)
CH32M030,USART1,USART,BRR,0x40013808,0x008,16,1,#,reference,evt(ch32m030.h)
CH32M030,USART1,USART,CTLR1,0x4001380c,0x00c,16,1,#,reference,evt(ch32m030.h)
CH32M030,USART1,USART,CTLR2,0x40013810,0x010,16,1,#,reference,evt(ch32m030.h)
CH32M030,USART1,USART,CTLR3,0x40013814,0x014,16,1,#,reference,evt(ch32m030.h)
CH32M030,USART1,USART,GPR,0x40013818,0x018,16,1,#,reference,evt(ch32m030.h)
CH32M030,DMA1,DMA,INTFR,0x40020000,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1,DMA,INTFCR,0x40020004,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel1,DMA_Channel,CFGR,0x40020008,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel1,DMA_Channel,CNTR,0x4002000c,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel1,DMA_Channel,PADDR,0x40020010,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel1,DMA_Channel,MADDR,0x40020014,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel2,DMA_Channel,CFGR,0x4002001c,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel2,DMA_Channel,CNTR,0x40020020,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel2,DMA_Channel,PADDR,0x40020024,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel2,DMA_Channel,MADDR,0x40020028,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel3,DMA_Channel,CFGR,0x40020030,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel3,DMA_Channel,CNTR,0x40020034,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel3,DMA_Channel,PADDR,0x40020038,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel3,DMA_Channel,MADDR,0x4002003c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel4,DMA_Channel,CFGR,0x40020044,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel4,DMA_Channel,CNTR,0x40020048,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel4,DMA_Channel,PADDR,0x4002004c,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel4,DMA_Channel,MADDR,0x40020050,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel5,DMA_Channel,CFGR,0x40020058,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel5,DMA_Channel,CNTR,0x4002005c,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel5,DMA_Channel,PADDR,0x40020060,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel5,DMA_Channel,MADDR,0x40020064,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel6,DMA_Channel,CFGR,0x4002006c,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel6,DMA_Channel,CNTR,0x40020070,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel6,DMA_Channel,PADDR,0x40020074,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel6,DMA_Channel,MADDR,0x40020078,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel7,DMA_Channel,CFGR,0x40020080,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel7,DMA_Channel,CNTR,0x40020084,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel7,DMA_Channel,PADDR,0x40020088,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,DMA1_Channel7,DMA_Channel,MADDR,0x4002008c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,CTLR,0x40021000,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,CFGR0,0x40021004,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,INTR,0x40021008,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,PB2PRSTR,0x4002100c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,PB1PRSTR,0x40021010,0x010,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,HBPCENR,0x40021014,0x014,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,PB2PCENR,0x40021018,0x018,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,PB1PCENR,0x4002101c,0x01c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,RSTSCKR,0x40021024,0x024,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,RCC,RCC,HBPRSTR,0x40021028,0x028,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,ACTLR,0x40022000,0x000,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,KEYR,0x40022004,0x004,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,OBKEYR,0x40022008,0x008,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,STATR,0x4002200c,0x00c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,CTLR,0x40022010,0x010,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,ADDR,0x40022014,0x014,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,OBR,0x4002201c,0x01c,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,WPR,0x40022020,0x020,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,MODEKEYR,0x40022024,0x024,32,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,FLASH,FLASH,CTLR2,0x4002202f,0x02f,8,1,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)+rm-address(CH32M030RM.PDF)
CH32M030,USBFSD,USBFSD,BASE_CTRL,0x40023400,0x000,8,1,#,reference,evt(ch32m030.h)
CH32M030,USBFSH,USBFSH,BASE_CTRL,0x40023400,0x000,8,1,#,reference,evt(ch32m030.h)
CH32M030,USBFSD,USBFSD,UDEV_CTRL,0x40023401,0x001,8,1,#,reference,evt(ch32m030.h)
CH32M030,USBFSH,USBFSH,HOST_CTRL,0x40023401,0x001,8,1,#,reference,evt(ch32m030.h)
