part_number,series,family,pin,pad,port,gpio,kind,peripheral,role,signal,route,selector,value,af,#,confidence,basis
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,ADC1,RETR,ADC_RETR,remap-1,afio-adc-etrgreg-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,I2C1,SCL,I2C_SCL,default,afio-i2c1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,TIM1,BKIN,TIM1_BKIN,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,TIM1,BKIN,TIM1_BKIN,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,TIM1,CH3N,TIM1_CH3N,remap-7,afio-tim1-remap,7,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,TIM1,CH3N,TIM1_CH3N,remap-9,afio-tim1-remap,9,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,TIM1,ETR,TIM1_ETR,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,TIM2,CH2,TIM2_CH2,remap-2,afio-tim2-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,USART1,RTS,USART1_RTS,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,6,PC2,C,2,gpio,USART1,RTS,USART1_RTS,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,ADC1,IN2,ADC_IN2,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,RCC,MCO,MCO,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,SPI1,NSS,SPI_NSS,remap-2,afio-spi1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,SPI1,NSS,SPI_NSS,remap-6,afio-spi1-remap,6,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,TIM1,CH1,TIM1_CH1,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,TIM1,CH1,TIM1_CH1,remap-7,afio-tim1-remap,7,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,TIM1,CH1,TIM1_CH1,remap-8,afio-tim1-remap,8,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,TIM1,CH2N,TIM1_CH2N,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,TIM1,CH4,TIM1_CH4,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,TIM1,CH4,TIM1_CH4,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,7,PC4,C,4,gpio,USART1,RX,USART1_RX,remap-9,afio-usart1-remap,9,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,ADC1,IETR,ADC_IETR,default,afio-adc-etrginj-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,I2C1,SCL,I2C_SCL,remap-1,afio-i2c1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,I2C1,SDA,I2C_SDA,remap-4,afio-i2c1-remap,4,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,SDI,SWDIO,SWIO,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,TIM1,CH3N,TIM1_CH3N,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,TIM1,CH3N,TIM1_CH3N,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,TIM1,CH3N,TIM1_CH3N,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,TIM1,CH4,TIM1_CH4,remap-4,afio-tim1-remap,4,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,TIM1,CH4,TIM1_CH4,remap-5,afio-tim1-remap,5,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,USART1,RX,USART1_RX,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,USART1,RX,USART1_RX,remap-5,afio-usart1-remap,5,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD1,D,1,gpio,USART1,TX,USART1_TX,remap-4,afio-usart1-remap,4,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,ADC1,IN7,ADC_IN7,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,SPI1,SCK,SPI_SCK,remap-4,afio-spi1-remap,4,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,TIM1,CH4,TIM1_CH4,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,TIM1,ETR,TIM1_ETR,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,TIM1,ETR,TIM1_ETR,remap-4,afio-tim1-remap,4,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,TIM1,ETR,TIM1_ETR,remap-5,afio-tim1-remap,5,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,TIM1,ETR,TIM1_ETR,remap-6,afio-tim1-remap,6,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,TIM2,CH1_ETR,TIM2_CH1_ETR,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,TIM2,CH2,TIM2_CH2,remap-7,afio-tim2-remap,7,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD4,D,4,gpio,USART1,RTS,USART1_RTS,remap-9,afio-usart1-remap,9,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD5,D,5,gpio,ADC1,IN5,ADC_IN5,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD5,D,5,gpio,SPI1,MISO,SPI_MISO,remap-4,afio-spi1-remap,4,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD5,D,5,gpio,TIM2,CH4,TIM2_CH4,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD5,D,5,gpio,USART1,CTS,USART1_CTS,remap-9,afio-usart1-remap,9,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD5,D,5,gpio,USART1,RX,USART1_RX,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V002J4M6,CH32V002,CH32V006,8,PD5,D,5,gpio,USART1,TX,USART1_TX,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,I2C1,SDA,SDA,default,afio-i2c1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,SPI1,NSS,NSS,default,afio-spi1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,TIM1,BKIN,T1BKIN,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,TIM1,BKIN,T1BKIN,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,TIM2,CH1_ETR,T2CH1ETR,remap-2,afio-tim2-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,TIM2,CH1_ETR,T2CH1ETR,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,TIM2,CH4,T2CH4,remap-1,afio-tim2-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,1,PC1,C,1,gpio,USART1,RX,URX,remap-3,afio-usart1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,ADC1,RETR,AETR,remap-1,afio-adc1-etrgreg-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,I2C1,SCL,SCL,default,afio-i2c1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,TIM1,BKIN,T1BKIN,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,TIM1,BKIN,T1BKIN,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,TIM1,ETR,T1ETR,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,TIM2,CH2,T2CH2,remap-1,afio-tim2-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,USART1,RTS,URTS,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,2,PC2,C,2,gpio,USART1,RTS,URTS,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,3,PC3,C,3,gpio,TIM1,CH1N,T1CH1N,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,3,PC3,C,3,gpio,TIM1,CH1N,T1CH1N,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,3,PC3,C,3,gpio,TIM1,CH3,T1CH3,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,3,PC3,C,3,gpio,TIM1,CH3,T1CH3,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,3,PC3,C,3,gpio,USART1,CTS,UCTS,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,4,PC4,C,4,gpio,ADC1,IN2,A2,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,4,PC4,C,4,gpio,RCC,MCO,MCO,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,4,PC4,C,4,gpio,TIM1,CH1,T1CH1,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,4,PC4,C,4,gpio,TIM1,CH2N,T1CH2N,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,4,PC4,C,4,gpio,TIM1,CH4,T1CH4,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,4,PC4,C,4,gpio,TIM1,CH4,T1CH4,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,I2C1,SDA,SDA,remap-2,afio-i2c1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,I2C1,SDA,SDA,remap-3,afio-i2c1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,SPI1,MOSI,MOSI,default,afio-spi1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,SPI1,MOSI,MOSI,remap-1,afio-spi1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,TIM1,CH1,T1CH1,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,TIM1,CH3N,T1CH3N,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,USART1,CTS,UCTS,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,5,PC6,C,6,gpio,USART1,CTS,UCTS,remap-3,afio-usart1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,6,PC7,C,7,gpio,SPI1,MISO,MISO,default,afio-spi1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,6,PC7,C,7,gpio,SPI1,MISO,MISO,remap-1,afio-spi1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,6,PC7,C,7,gpio,TIM1,CH2,T1CH2,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,6,PC7,C,7,gpio,TIM1,CH2,T1CH2,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,6,PC7,C,7,gpio,TIM2,CH2,T2CH2,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,6,PC7,C,7,gpio,USART1,RTS,URTS,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,6,PC7,C,7,gpio,USART1,RTS,URTS,remap-3,afio-usart1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,7,PD1,D,1,gpio,ADC1,IETR,AETR2,default,afio-adc1-etrginj-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,7,PD1,D,1,gpio,I2C1,SCL,SCL,remap-1,afio-i2c1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,7,PD1,D,1,gpio,SDI,SWDIO,SWIO,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,7,PD1,D,1,gpio,TIM1,CH3N,T1CH3N,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,7,PD1,D,1,gpio,TIM1,CH3N,T1CH3N,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,7,PD1,D,1,gpio,TIM1,CH3N,T1CH3N,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,7,PD1,D,1,gpio,USART1,RX,URX,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,8,PD4,D,4,gpio,ADC1,IN7,A7,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,8,PD4,D,4,gpio,OPA1,OUT,OPO,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,8,PD4,D,4,gpio,TIM1,CH4,T1CH4,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,8,PD4,D,4,gpio,TIM1,ETR,TIETR,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,8,PD4,D,4,gpio,TIM2,CH1_ETR,T2CH1ETR,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,8,PD4,D,4,gpio,USART1,CK,UCK,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,9,PD5,D,5,gpio,ADC1,IN5,A5,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,9,PD5,D,5,gpio,TIM2,CH4,T2CH4,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,9,PD5,D,5,gpio,USART1,RX,URX,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,9,PD5,D,5,gpio,USART1,TX,UTX,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,10,PD6,D,6,gpio,ADC1,IN6,A6,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,10,PD6,D,6,gpio,TIM2,CH3,T2CH3,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,10,PD6,D,6,gpio,USART1,RX,URX,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,10,PD6,D,6,gpio,USART1,TX,UTX,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,11,PD7,D,7,gpio,OPA1,P1,OPP1,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,11,PD7,D,7,gpio,SYS,NRST,NRST,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,11,PD7,D,7,gpio,TIM2,CH4,T2CH4,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,11,PD7,D,7,gpio,TIM2,CH4,T2CH4,remap-2,afio-tim2-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,11,PD7,D,7,gpio,USART1,CK,UCK,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,11,PD7,D,7,gpio,USART1,CK,UCK,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,12,PA1,A,1,gpio,ADC1,IN1,A1,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,12,PA1,A,1,gpio,OPA1,N0,OPN0,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,12,PA1,A,1,gpio,OSC,IN,OSCI,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,12,PA1,A,1,gpio,TIM1,CH2,T1CH2,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,12,PA1,A,1,gpio,TIM1,CH2,T1CH2,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,13,PA2,A,2,gpio,ADC1,IETR,AETR2,remap-1,afio-adc1-etrginj-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,13,PA2,A,2,gpio,ADC1,IN0,A0,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,13,PA2,A,2,gpio,OPA1,P0,OPP0,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,13,PA2,A,2,gpio,OSC,OUT,OSCO,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,13,PA2,A,2,gpio,TIM1,CH2N,T1CH2N,default,afio-tim1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,13,PA2,A,2,gpio,TIM1,CH2N,T1CH2N,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,14,VSS,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,15,VDD,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,16,PC0,C,0,gpio,SPI1,NSS,NSS,remap-1,afio-spi1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,16,PC0,C,0,gpio,TIM1,CH3,T1CH3,remap-1,afio-tim1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,16,PC0,C,0,gpio,TIM2,CH3,T2CH3,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,16,PC0,C,0,gpio,TIM2,CH3,T2CH3,remap-2,afio-tim2-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003A4M6,CH32V003,CH32V003,16,PC0,C,0,gpio,USART1,TX,UTX,remap-3,afio-usart1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,1,PD4,D,4,gpio,ADC1,IN7,A7,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,1,PD4,D,4,gpio,OPA1,OUT,OPO,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,1,PD4,D,4,gpio,TIM1,CH4,T1CH4,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,1,PD4,D,4,gpio,TIM1,ETR,TIETR,remap-2,afio-tim1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,1,PD4,D,4,gpio,TIM2,CH1_ETR,T2CH1ETR,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,1,PD4,D,4,gpio,USART1,CK,UCK,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,2,PD5,D,5,gpio,ADC1,IN5,A5,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,2,PD5,D,5,gpio,TIM2,CH4,T2CH4,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,2,PD5,D,5,gpio,USART1,RX,URX,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,2,PD5,D,5,gpio,USART1,TX,UTX,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,3,PD6,D,6,gpio,ADC1,IN6,A6,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,3,PD6,D,6,gpio,TIM2,CH3,T2CH3,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,3,PD6,D,6,gpio,USART1,RX,URX,default,afio-usart1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,3,PD6,D,6,gpio,USART1,TX,UTX,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,4,PD7,D,7,gpio,OPA1,P1,OPP1,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,4,PD7,D,7,gpio,SYS,NRST,NRST,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,4,PD7,D,7,gpio,TIM2,CH4,T2CH4,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,4,PD7,D,7,gpio,TIM2,CH4,T2CH4,remap-2,afio-tim2-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,4,PD7,D,7,gpio,USART1,CK,UCK,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,4,PD7,D,7,gpio,USART1,CK,UCK,remap-2,afio-usart1-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V003F4P6,CH32V003,CH32V003,5,PA1,A,1,gpio,ADC1,IN1,A1,default,,,,#,confirmed,pin-table:zh+pin-table:en
